Unnamed: 0,last_scraped,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
3536,2024-12-20,2022-06-03,,within an hour,90%,98%,f,Dorchester,6,7,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.31680674305933,-71.06661867964523,Private room in home,Private room,2,2.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Coffee maker"", ""Rice maker"", ""Hangers"", ""Stove"", ""Body soap"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Outdoor dining area"", ""Paid street parking off premises"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Barbecue utensils"", ""Dishes and silverware"", ""Free parking on premises"", ""Patio or balcony"", ""BBQ grill"", ""Outdoor furniture"", ""Shampoo"", ""Blender"", ""Iron"", ""Backyard"", ""Toaster"", ""Hot water""]",$49.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,10,23,36,2024-12-20,1,1,1,2024-11-30,2024-11-30,5.0,5.0,5.0,5.0,5.0,5.0
3537,2024-12-20,2022-06-03,,within an hour,90%,98%,f,Dorchester,6,7,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.31721,-71.06667,Private room in home,Private room,2,2.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Conditioner"", ""Private backyard \u2013 Not fully fenced"", ""Hangers"", ""Gas stove"", ""Body soap"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Safe"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Paid street parking off premises"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Barbecue utensils"", ""Dishes and silverware"", ""BBQ grill"", ""Shampoo"", ""Iron"", ""Toaster"", ""Hot water""]",$66.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,10,10,16,2024-12-20,2,2,0,2024-06-06,2024-06-26,4.0,4.0,4.5,4.5,3.0,3.5
3538,2024-12-20,2022-06-03,,within an hour,90%,98%,f,Dorchester,6,7,"['email', 'phone']",t,,Dorchester,,42.31691,-71.06734,Private room in home,Private room,2,2.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Conditioner"", ""Hangers"", ""Gas stove"", ""Body soap"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Paid street parking off premises"", ""Exterior security cameras on property"", ""Dining table"", ""Shared backyard \u2013 Not fully fenced"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Barbecue utensils"", ""Dishes and silverware"", ""BBQ grill"", ""Shampoo"", ""Iron"", ""Toaster"", ""Hot water""]",$130.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,0,0,9,2024-12-20,5,5,0,2024-04-28,2024-10-09,4.8,4.8,5.0,4.8,4.2,4.6
3539,2024-12-20,2022-06-03,,within an hour,90%,98%,f,Dorchester,6,7,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.31836,-71.06859,Private room in home,Private room,2,2.0,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Rice maker"", ""Hangers"", ""Board games"", ""Stove"", ""Body soap"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Safe"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Exterior security cameras on property"", ""Dining table"", ""Shared backyard \u2013 Not fully fenced"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Barbecue utensils"", ""Dishes and silverware"", ""Patio or balcony"", ""BBQ grill"", ""Shampoo"", ""Iron"", ""Toaster"", ""Hot water""]",$69.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,6,23,33,2024-12-20,8,8,0,2024-08-10,2024-10-29,4.88,4.88,5.0,4.88,4.0,4.75
3540,2024-12-20,2023-08-26,"Boston, MA",within an hour,100%,100%,t,Dorchester,1,1,"['email', 'phone']",t,,Dorchester,,42.28207,-71.07796,Entire home,Entire home/apt,8,2.0,4.0,6.0,"[""Smoke alarm"", ""Hangers"", ""Stove"", ""TV"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Backyard - Fully fenced"", ""Oven"", ""Extra pillows and blankets"", ""Essentials"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Single level home"", ""Air conditioning"", ""Long term stays allowed"", ""Standalone high chair"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Children\u2019s dinnerware"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Clothing storage: walk-in closet and closet"", ""Wifi"", ""Microwave"", ""Coffee"", ""Smart lock"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Trash compactor"", ""Free parking on premises"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Conditioner""]",$351.00,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,21,51,80,2024-12-20,71,71,3,2024-02-18,2024-12-08,4.93,4.93,4.94,4.97,4.65,4.86
3555,2024-12-20,2022-06-03,,within an hour,90%,98%,f,Dorchester,6,7,"['email', 'phone']",t,,Dorchester,,42.31697,-71.06885,Private room in home,Private room,2,3.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Conditioner"", ""Rice maker"", ""Hangers"", ""Board games"", ""Stove"", ""Body soap"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Safe"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Paid street parking off premises"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Barbecue utensils"", ""Dishes and silverware"", ""Pets allowed"", ""Patio or balcony"", ""BBQ grill"", ""Shampoo"", ""Backyard"", ""Iron"", ""Toaster"", ""Hot water""]",$200.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,9,30,30,2024-12-20,2,2,0,2024-04-18,2024-05-20,5.0,5.0,5.0,5.0,5.0,5.0
3556,2024-12-20,2022-06-03,,within an hour,90%,98%,f,Dorchester,6,7,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.3185,-71.06844,Private room in home,Private room,2,2.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Conditioner"", ""Rice maker"", ""Hangers"", ""Gas stove"", ""Body soap"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Safe"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Paid street parking off premises"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Barbecue utensils"", ""Dishes and silverware"", ""Patio or balcony"", ""BBQ grill"", ""Shampoo"", ""Backyard"", ""Iron"", ""Toaster"", ""Hot water""]",$70.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,20,37,40,2024-12-20,4,4,1,2024-05-11,2024-11-28,4.25,4.25,4.75,4.5,4.0,4.0
3573,2024-12-20,2016-08-11,"Boston, MA",within an hour,100%,93%,t,Dorchester,13,20,"['email', 'phone', 'work_email']",t,,Dorchester,,42.322268635106035,-71.05544679281388,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gas stove"", ""Shower gel"", ""Freezer"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Dryer"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Single level home"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Bidet"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""First aid kit"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Blender"", ""Iron"", ""Toaster"", ""Conditioner""]",$55.00,29,60,29.0,29.0,60.0,60.0,29.0,60.0,,t,30,60,90,2024-12-20,41,41,1,2024-03-03,2024-12-02,4.83,4.85,4.93,4.98,4.71,4.73
3585,2024-12-20,2021-07-20,,within an hour,100%,100%,f,Dorchester,8,9,"['email', 'phone']",f,Neighborhood highlights,Dorchester,,42.30188,-71.07207,Entire home,Entire home/apt,8,2.0,4.0,4.0,"[""Smoke alarm"", ""Conditioner"", ""Hangers"", ""Gas stove"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Private backyard \u2013 Fully fenced"", ""Bathtub"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Cooking basics"", ""Outdoor dining area"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Ceiling fan"", ""Kitchen"", ""Stainless steel oven"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Free parking on premises"", ""Dishes and silverware"", ""Pets allowed"", ""Outdoor furniture"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Blender"", ""Baking sheet"", ""Private patio or balcony"", ""Hot water""]",$209.00,2,365,1.0,2.0,365.0,365.0,1.3,365.0,,t,21,51,78,2024-12-20,27,27,1,2024-03-24,2024-11-25,4.33,4.52,5.0,4.93,4.0,4.41
3609,2024-12-20,2024-02-20,,within an hour,90%,100%,f,Dorchester,1,1,"['email', 'phone']",f,,Dorchester,,42.28825230222739,-71.0638442666993,Entire home,Entire home/apt,6,1.5,3.0,1.0,"[""Smoke alarm"", ""60 inch HDTV"", ""Central air conditioning"", ""Kitchen"", ""Fire extinguisher"", ""First aid kit"", ""Outdoor dining area"", ""Exterior security cameras on property"", ""Free driveway parking on premises \u2013 1 space"", ""Self check-in"", ""Keypad"", ""Wifi"", ""Carbon monoxide alarm""]",$233.00,1,14,1.0,1.0,14.0,14.0,1.0,14.0,,t,25,54,84,2024-12-20,22,22,0,2024-05-21,2024-10-27,4.68,4.73,4.77,4.82,4.41,4.64
3635,2024-12-20,2022-08-04,,within an hour,100%,99%,,Dorchester,13,14,"['email', 'phone']",f,,Dorchester,,42.316902105225154,-71.05608065223828,Entire rental unit,Entire home/apt,8,1.0,3.0,4.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Central air conditioning"", ""Conditioner"", ""Hangers"", ""Gas stove"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Oven"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Drying rack for clothing"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Pack \u2019n play/Travel crib - available upon request"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Crib - available upon request"", ""Kitchen"", ""Noise decibel monitors on property"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Free parking on premises"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Toaster"", ""Hot water"", ""Private entrance""]",$242.00,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,25,55,85,2024-12-20,36,36,2,2024-03-10,2024-12-02,4.89,4.92,4.89,4.97,4.83,4.81
3648,2024-12-20,2013-03-12,"Boston, MA",within an hour,100%,90%,t,Dorchester,2,2,"['email', 'phone']",t,,Hyde Park,,42.24684,-71.11612,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Shared backyard"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Air conditioning"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Crib"", ""Stainless steel gas stove"", ""Dining table"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Coffee"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$233.00,3,365,3.0,14.0,1125.0,1125.0,11.2,1125.0,,t,20,33,33,2024-12-20,18,18,0,2024-05-13,2024-11-18,4.94,5.0,5.0,5.0,4.89,4.67
3652,2024-12-20,2017-06-26,"Boston, MA",within an hour,100%,96%,,Dorchester,4,4,"['email', 'phone']",t,Neighborhood highlights,Roxbury,,42.31662,-71.0819,Entire rental unit,Entire home/apt,6,2.0,2.0,2.0,"[""Smoke alarm"", ""Conditioner"", ""Hangers"", ""Stove"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Portable fans"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Coffee"", ""Smart lock"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Hot water""]",$140.00,1,365,1.0,2.0,365.0,365.0,1.9,365.0,,t,25,55,85,2024-12-20,30,30,2,2024-03-24,2024-11-28,4.83,4.83,5.0,4.9,4.67,4.77
3698,2024-12-20,2020-11-01,"Boston, MA",within an hour,100%,100%,t,Dorchester,3,3,"['email', 'phone']",t,,Fenway,,42.34958906812464,-71.10019070402295,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Hangers"", ""Lake access"", ""Shower gel"", ""Electric stove"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Luggage dropoff allowed"", ""Bathtub"", ""Fire extinguisher"", ""Host greets you"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Safe"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Paid street parking off premises"", ""Wifi"", ""Microwave"", ""Housekeeping - available at extra cost"", ""Bed linens"", ""First aid kit"", ""Single oven"", ""Dryer \u2013 In building"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Free parking on premises"", ""Dishes and silverware"", ""Washer"", ""Waterfront"", ""Blender"", ""Iron"", ""Dishwasher"", ""Hot water""]",$123.00,29,180,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,30,60,90,2024-12-20,4,4,1,2024-06-06,2024-11-30,5.0,5.0,4.75,5.0,5.0,5.0
3704,2024-12-20,2024-04-02,,,,100%,f,Dorchester,5,5,"['email', 'phone']",t,,Beacon Hill,,42.3569413,-71.069678,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Heating"", ""Paid parking on premises"", ""Essentials"", ""Air conditioning"", ""TV"", ""Shampoo"", ""Wifi"", ""Iron"", ""Luggage dropoff allowed"", ""Hot water""]",$248.00,1,365,1.0,3.0,28.0,731.0,1.3,596.1,,t,22,44,61,2024-12-20,0,0,0,,,,,,,,
3705,2024-12-20,2024-04-02,,,,100%,f,Dorchester,5,5,"['email', 'phone']",t,,Beacon Hill,,42.3569413,-71.069678,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Heating"", ""Paid parking on premises"", ""Essentials"", ""Air conditioning"", ""TV"", ""Shampoo"", ""Wifi"", ""Iron"", ""Luggage dropoff allowed"", ""Hot water""]",$228.00,1,365,1.0,3.0,28.0,731.0,1.2,559.4,,t,29,58,77,2024-12-20,1,1,0,2024-08-30,2024-08-30,5.0,5.0,5.0,5.0,5.0,5.0
3706,2024-12-20,2024-04-02,,,,100%,f,Dorchester,5,5,"['email', 'phone']",t,,Beacon Hill,,42.3569413,-71.069678,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Heating"", ""Paid parking on premises"", ""Essentials"", ""Air conditioning"", ""TV"", ""Shampoo"", ""Wifi"", ""Iron"", ""Luggage dropoff allowed"", ""Hot water""]",$329.00,1,365,1.0,3.0,28.0,731.0,1.3,631.0,,t,20,38,48,2024-12-20,0,0,0,,,,,,,,
3707,2024-12-20,2024-04-02,,,,100%,f,Dorchester,5,5,"['email', 'phone']",t,,Beacon Hill,,42.3569413,-71.069678,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Heating"", ""Paid parking on premises"", ""Essentials"", ""Air conditioning"", ""TV"", ""Shampoo"", ""Wifi"", ""Iron"", ""Luggage dropoff allowed"", ""Hot water""]",$262.00,1,365,1.0,3.0,28.0,731.0,1.2,644.4,,t,21,34,42,2024-12-20,0,0,0,,,,,,,,
3708,2024-12-20,2024-04-02,,,,100%,f,Dorchester,5,5,"['email', 'phone']",t,,Beacon Hill,,42.3569413,-71.069678,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Heating"", ""Paid parking on premises"", ""Essentials"", ""Air conditioning"", ""TV"", ""Shampoo"", ""Wifi"", ""Iron"", ""Luggage dropoff allowed"", ""Hot water""]",$228.00,1,365,1.0,3.0,28.0,731.0,1.3,606.1,,t,23,43,62,2024-12-20,0,0,0,,,,,,,,
