,Unnamed: 0,last_scraped,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
596,596,2024-12-20,2014-10-14,"New York, NY",within an hour,100%,99.0,t,Upper East Side,318,1149,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Fenway,,42.3461,-71.0877,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Stove"", ""Paid washer \u2013 In building"", ""Carbon monoxide alarm"", ""Oven"", ""Building staff"", ""Essentials"", ""Air conditioning"", ""Paid dryer \u2013 In building"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",160.0,32,270,32.0,32.0,1125.0,1125.0,32.0,1125.0,,t,0,0,29,2024-12-20,1,0,0,2017-06-19,2017-06-19,5.0,5.0,5.0,5.0,5.0,5.0
598,598,2024-12-20,2015-08-24,"Boston, MA",within an hour,100%,99.0,f,Roxbury,7,19,"['email', 'phone']",t,Neighborhood highlights,Roxbury,,42.3295,-71.08817,Entire rental unit,Entire home/apt,5,1.0,1.0,3.0,"[""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Exterior security cameras on property"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",149.0,10,1125,2.0,30.0,1125.0,1125.0,9.3,1125.0,,t,14,23,42,2024-12-20,91,2,0,2017-04-02,2024-10-16,4.76,4.85,4.91,4.9,4.42,4.74
601,601,2024-12-20,2016-02-03,"Boston, MA",within an hour,100%,97.0,t,Back Bay West,2,3,"['email', 'phone']",t,Neighborhood highlights,Back Bay,,42.3512284185588,-71.08858946710825,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Conditioner"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Radiant heating"", ""Stove"", ""Lockbox"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Fire extinguisher"", ""Room-darkening shades"", ""Essentials"", ""Indoor fireplace"", ""Air conditioning"", ""Paid dryer \u2013 In building"", ""Exercise equipment: yoga mat"", ""Wine glasses"", ""Baking sheet"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Fast wifi \u2013 328 Mbps"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Stainless steel oven"", ""Refrigerator"", ""Hair dryer"", ""Paid parking on premises"", ""Tresemme  shampoo"", ""Dishes and silverware"", ""Washer"", ""Paid parking off premises"", ""Iron"", ""Dove body soap"", ""HDTV with HBO Max, Hulu, Amazon Prime Video, Netflix"", ""Hot water""]",102.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,22,50,75,2024-12-20,212,74,3,2022-07-09,2024-12-18,4.85,4.91,4.87,4.96,4.96,4.67
602,602,2024-12-20,2013-11-25,"Massachusetts, United States",,,,f,North End,2,5,"['email', 'phone']",t,Neighborhood highlights,North End,,42.36393,-71.05223,Entire condo,Entire home/apt,2,1.0,2.0,2.0,"[""Smoke alarm"", ""Hangers"", ""TV"", ""Carbon monoxide alarm"", ""Dryer"", ""Fire extinguisher"", ""Host greets you"", ""Essentials"", ""Long term stays allowed"", ""Heating"", ""Window AC unit"", ""Wifi"", ""First aid kit"", ""Hot water"", ""Kitchen"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Paid parking off premises"", ""Iron"", ""Cooking basics""]",130.0,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,0,0,0,2024-12-20,15,0,0,2017-04-07,2022-02-28,5.0,4.93,4.93,5.0,5.0,4.8
605,605,2024-12-20,2014-05-30,"Boston, MA",within a few hours,100%,96.0,t,Dorchester,27,30,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.30133,-71.0648,Entire rental unit,Entire home/apt,3,1.0,3.0,3.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Patio or balcony"", ""Iron"", ""Cooking basics""]",130.0,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,29,59,89,2024-12-20,1,1,0,2024-07-31,2024-07-31,3.0,4.0,3.0,4.0,3.0,2.0
607,607,2024-12-20,2014-07-15,"Boston, MA",within a few hours,100%,94.0,t,Roxbury,5,5,"['email', 'phone']",t,,Roxbury,,42.32807,-71.09557,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Dryer"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""47 inch HDTV"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",156.0,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,30,60,90,2024-12-20,98,0,0,2017-04-09,2019-11-24,4.68,4.84,4.92,4.91,4.62,4.72
615,615,2024-12-20,2014-10-09,"Massachusetts, United States",within an hour,98%,99.0,f,Beacon Hill,135,156,"['email', 'phone']",t,Neighborhood highlights,Back Bay,,42.34981,-71.08263,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Toaster"", ""Hot water""]",127.0,29,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,27,38,68,2024-12-20,301,0,0,2017-04-25,2023-11-09,4.72,4.85,4.88,4.85,4.97,4.6
616,616,2024-12-20,2015-04-06,"Boston, MA",within a few hours,100%,50.0,,Dorchester,3,6,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Dorchester,,42.28897,-71.06613,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Smoke alarm"", ""Ethernet connection"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Park view"", ""Oven"", ""Bathtub"", ""Dryer"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""AC - split type ductless system"", ""Heating"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""65 inch HDTV with standard cable"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""Shampoo"", ""Backyard"", ""Iron"", ""Dishwasher"", ""Hot water""]",165.0,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,30,60,90,2024-12-20,76,2,0,2017-05-07,2024-07-14,4.95,4.96,4.95,4.97,4.58,4.84
617,617,2024-12-20,2015-04-16,"Boston, MA",within an hour,98%,93.0,f,Allston-Brighton,102,161,"['email', 'phone']",t,,Brighton,,42.34133,-71.14605,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Gas stove"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Crib"", ""55 inch TV with Roku"", ""Dining table"", ""Outdoor dining area"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Cleaning available during stay"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Paid parking lot off premises"", ""Dishes and silverware"", ""Pets allowed"", ""Outdoor furniture"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Blender"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",155.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,30,60,90,2024-12-20,4,0,0,2018-09-03,2023-01-03,5.0,4.75,4.75,5.0,5.0,4.5
622,622,2024-12-20,2017-04-18,"Boston, MA",within an hour,100%,100.0,f,,1,1,"['phone', 'work_email']",t,Neighborhood highlights,Hyde Park,,42.2353,-71.12879,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Hangers"", ""Radiant heating"", ""Pantene  conditioner"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Luggage dropoff allowed"", ""Private backyard \u2013 Fully fenced"", ""Body Wash body soap"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""AC - split type ductless system"", ""Coffee maker: Keurig coffee machine"", ""55 inch HDTV with Roku, Netflix, Disney+"", ""Safe"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Dining table"", ""Pantene  shampoo"", ""Pack \u2019n play/Travel crib - available upon request"", ""Siemens stainless steel electric stove"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Hair dryer"", ""Dishes and silverware"", ""Whirlpool  refrigerator"", ""Clothing storage: closet and dresser"", ""Iron"", ""Toaster"", ""Hot water"", ""Private entrance""]",108.0,29,200,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,0,28,58,2024-12-20,144,32,3,2022-03-20,2024-12-15,4.74,4.76,4.92,4.88,4.72,4.71
625,625,2024-12-20,2016-04-08,,within a few hours,100%,100.0,t,Back Bay,1,3,"['email', 'phone']",t,Neighborhood highlights,Back Bay,,42.35318,-71.07904,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Wifi"", ""Microwave"", ""Self check-in"", ""Hot water"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""Iron"", ""Cooking basics""]",150.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,29,59,89,2024-12-20,143,3,0,2017-05-06,2024-10-01,4.85,4.92,4.9,4.92,4.99,4.73
631,631,2024-12-20,2015-04-11,"Boston, MA",within an hour,100%,99.0,t,Dorchester,3,3,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.29402,-71.06196,Private room in home,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Rice maker"", ""Hangers"", ""Body soap"", ""Shower gel"", ""Kitchenette"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Bathtub"", ""Lock on bedroom door"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Beach essentials"", ""Essentials"", ""Air conditioning"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Breakfast"", ""Books and reading material"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""HDTV with Amazon Prime Video, HBO Max, Netflix, Roku"", ""Toaster"", ""Dishwasher"", ""Hot water""]",186.0,1,13,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,6,36,64,2024-12-20,920,115,10,2017-05-14,2024-12-14,4.98,4.98,4.99,4.99,4.84,4.97
636,636,2024-12-20,2017-05-14,"Boston, MA",within a few hours,100%,100.0,f,,1,2,"['email', 'phone']",t,Neighborhood highlights,West Roxbury,,42.29486,-71.15989,Entire home,Entire home/apt,4,1.0,1.0,1.0,"[""Smoke alarm"", ""Ethernet connection"", ""Central air conditioning"", ""Private backyard \u2013 Not fully fenced"", ""Hangers"", ""Stove"", ""42 inch HDTV with Apple TV, Roku"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Single level home"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Portable fans"", ""Cooking basics"", ""Hot water kettle"", ""Outdoor dining area"", ""Dining table"", ""Fire pit"", ""Free street parking"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Cleaning available during stay"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""BBQ grill: gas"", ""Barbecue utensils"", ""Dishes and silverware"", ""Free parking on premises"", ""Pets allowed"", ""Outdoor furniture"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Private entrance""]",113.0,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,5,5,5,2024-12-20,19,2,0,2017-09-02,2024-08-17,4.95,4.95,5.0,5.0,5.0,5.0
637,637,2024-12-20,2013-10-29,"Boston, MA",within an hour,100%,96.0,f,Roslindale,4,5,"['email', 'phone', 'work_email']",t,,Roslindale,,42.27801,-71.13446,Private room in rental unit,Private room,2,1.0,1.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Fast wifi \u2013 61 Mbps"", ""Heating"", ""Window AC unit"", ""Free street parking"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Hot water"", ""HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Shampoo"", ""Cooking basics""]",110.0,2,1124,2.0,2.0,1124.0,1124.0,2.0,1124.0,,t,28,58,88,2024-12-20,95,3,0,2017-06-08,2024-10-26,4.72,4.89,4.88,4.81,4.67,4.72
640,640,2024-12-20,2014-06-05,"Boston, MA",within an hour,100%,100.0,t,Allston-Brighton,9,14,"['email', 'phone']",t,Neighborhood highlights,Brighton,,42.35401,-71.16776,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Central air conditioning"", ""Hangers"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Clothing storage: walk-in closet and dresser"", ""Freezer"", ""Laundromat nearby"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Long term stays allowed"", ""City skyline view"", ""Fireplace guards"", ""Google Home Bluetooth sound system"", ""Coffee maker: Keurig coffee machine"", ""Safe"", ""Wine glasses"", ""GE stainless steel gas stove"", ""Portable fans"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Outdoor dining area"", ""Books and reading material"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""45 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Fire TV, HBO Max, Hulu, Netflix, Roku"", ""Coffee"", ""Shared patio or balcony"", ""Shared backyard \u2013 Fully fenced"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Smart lock"", ""Paid parking lot on premises \u2013 1 space"", ""Kitchen"", ""Stainless steel oven"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Private living room"", ""Outdoor furniture"", ""Shampoo"", ""Blender"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",120.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,0,0,0,2024-12-20,115,10,0,2017-06-11,2024-11-16,4.76,4.83,4.95,4.97,4.85,4.78
650,650,2024-12-20,2015-04-11,"Boston, MA",within an hour,100%,99.0,t,Dorchester,3,3,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.29366,-71.06422,Private room in home,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Rice maker"", ""Hangers"", ""Body soap"", ""Shower gel"", ""TV"", ""Kitchenette"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Bathtub"", ""Lock on bedroom door"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Beach essentials"", ""Essentials"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Breakfast"", ""Heating"", ""Dedicated workspace"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Bed linens"", ""First aid kit"", ""Portable air conditioning"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Hot water""]",182.0,1,7,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,2,25,55,2024-12-20,874,110,4,2017-06-17,2024-12-14,4.99,4.99,4.99,4.99,4.84,4.99
652,652,2024-12-20,2012-07-23,,within an hour,100%,100.0,t,Charlestown,18,21,"['email', 'phone']",f,Neighborhood highlights,Charlestown,,42.37579,-71.04981,Boat,Entire home/apt,6,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Bay view"", ""TV"", ""Carbon monoxide alarm"", ""Dryer"", ""Fire extinguisher"", ""Host greets you"", ""Extra pillows and blankets"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""Air conditioning"", ""City skyline view"", ""Marina view"", ""Heating"", ""Cooking basics"", ""Outdoor dining area"", ""Exterior security cameras on property"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Waterfront"", ""Harbor view"", ""Patio or balcony"", ""Outdoor furniture"", ""Shampoo"", ""Paid parking off premises"", ""Hot water""]",151.0,2,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,t,24,54,84,2024-12-20,110,9,0,2017-07-18,2024-11-11,4.79,4.84,4.85,4.88,4.85,4.57
658,658,2024-12-20,2011-07-13,"Boston, MA",within an hour,100%,99.0,f,Beacon Hill,82,115,"['email', 'phone']",t,Neighborhood highlights,Beacon Hill,,42.35956,-71.07184,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Conditioner"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""TV with Roku"", ""Stove"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""City skyline view"", ""Wine glasses"", ""Heating"", ""Cooking basics"", ""Dining table"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Self check-in"", ""Paid parking lot on premises \u2013 1 space"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water""]",149.0,1,365,1.0,7.0,365.0,365.0,5.1,365.0,,t,18,47,72,2024-12-20,133,12,1,2017-07-11,2024-12-14,4.59,4.76,4.75,4.58,4.97,4.51
662,662,2024-12-20,2016-06-28,"Boston, MA",within an hour,100%,100.0,t,Mission Hill,4,4,"['email', 'phone']",f,,Mission Hill,,42.33209,-71.1015,Private room in home,Private room,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Hangers"", ""Shower gel"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Host greets you"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Hot water"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Shampoo"", ""Iron"", ""Toaster"", ""Conditioner""]",129.0,2,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,30,60,90,2024-12-20,156,19,0,2017-07-12,2024-10-27,4.76,4.82,4.89,4.87,4.79,4.59
666,666,2024-12-20,2014-06-05,"Boston, MA",within an hour,100%,100.0,t,Allston-Brighton,9,14,"['email', 'phone']",t,Neighborhood highlights,Brighton,,42.35397,-71.16775,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Central air conditioning"", ""Hangers"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Long term stays allowed"", ""City skyline view"", ""Fireplace guards"", ""Google Home Bluetooth sound system"", ""Coffee maker: Keurig coffee machine"", ""Safe"", ""Wine glasses"", ""GE stainless steel gas stove"", ""Portable fans"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Outdoor dining area"", ""Books and reading material"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""45 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Fire TV, HBO Max, Hulu, Netflix, Roku"", ""Coffee"", ""Shared patio or balcony"", ""Shared backyard \u2013 Fully fenced"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Clothing storage: walk-in closet"", ""Smart lock"", ""Paid parking lot on premises \u2013 1 space"", ""Kitchen"", ""Stainless steel oven"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Outdoor furniture"", ""Shampoo"", ""Blender"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",126.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,30,60,90,2024-12-20,145,16,0,2017-07-26,2024-11-18,4.81,4.9,4.88,4.87,4.82,4.82
